# timestamp tx ty tz qx qy qz qw
1773115149.236399651 4.627693792 -6.949644664 0.183616038 0.011893095 0.090037418 -0.359656941 0.928654243
1773115149.309048414 4.573349122 -6.959652573 0.185008678 0.013124925 0.082332289 -0.364167265 0.927594380
1773115149.452300787 4.513066488 -6.970027084 0.183098333 0.015661915 0.077313650 -0.368654718 0.926213260
1773115149.489245176 4.453521433 -6.985461311 0.178005497 0.016032299 0.077945322 -0.375782529 0.923284887
1773115149.598928690 4.391074000 -6.999493188 0.173583676 0.016013148 0.073040273 -0.378270187 0.922670235
1773115149.699878931 4.325048911 -7.012161806 0.167148320 0.022364290 0.072101593 -0.379288296 0.922193899
1773115149.799304247 4.257992907 -7.026173629 0.159336599 0.017378734 0.078908916 -0.395048435 0.915100047
1773115149.898345947 4.194624260 -7.039391274 0.154727437 0.015565071 0.089508468 -0.410411574 0.907363380
1773115150.002326727 4.133400739 -7.051081449 0.153127784 0.016932565 0.093855952 -0.423393263 0.900912034
1773115150.104158401 4.080186608 -7.051464791 0.152993362 0.012179525 0.093544357 -0.426331265 0.899634795
1773115150.270663977 4.030678833 -7.039118994 0.143248844 0.005161886 0.102783112 -0.427532904 0.898122822
1773115150.296411991 3.984735601 -7.026667538 0.142193703 0.007656063 0.115357786 -0.420261279 0.900008013
1773115150.399640322 3.939961871 -7.011571642 0.140412835 0.009640767 0.128624885 -0.408377019 0.903654195
1773115150.503541946 3.893313328 -6.996432407 0.139704796 0.012953123 0.133970107 -0.394813960 0.908848813
1773115150.600746632 3.848548384 -6.988996002 0.142341880 0.018868756 0.133006587 -0.391125486 0.910480133
1773115150.700148821 3.809888246 -6.983496281 0.146214488 0.019246202 0.130072417 -0.391671385 0.910661450
1773115150.801871777 3.778957527 -6.981734843 0.145154148 0.021222386 0.127246102 -0.394728569 0.909696321
1773115150.908498526 3.759765958 -6.983232503 0.142577773 0.023115856 0.125514495 -0.392336540 0.910924699
1773115151.079474211 3.751934550 -6.984614636 0.130942207 0.017590305 0.138414298 -0.398842753 0.906342386
1773115151.099994183 3.750873075 -6.987861943 0.133126886 0.014370036 0.126744664 -0.400237077 0.907490812
1773115151.212443113 3.749040281 -6.990520538 0.142694800 0.015551351 0.101455876 -0.410482032 0.906073596
1773115151.302113771 3.747105246 -6.995068121 0.151420913 0.031476644 0.086432676 -0.423538668 0.901195656
1773115151.404891253 3.748718264 -6.997825869 0.157530628 0.049245735 0.078084998 -0.438092123 0.894177210
1773115151.496275902 3.751413791 -7.000473852 0.162884181 0.070123429 0.067295427 -0.440637387 0.892408384
1773115151.597643852 3.756634400 -7.004005422 0.166058652 0.078390961 0.062440649 -0.452472570 0.886128995
1773115151.697930574 3.762286118 -7.010231137 0.164182009 0.075257171 0.063533903 -0.467891523 0.878280891
1773115151.900344133 3.764543821 -7.015993616 0.154913164 0.072100243 0.065723548 -0.483722166 0.869767116
1773115151.920653343 3.771841766 -7.019835458 0.150972443 0.076703956 0.069425933 -0.493775277 0.863413295
1773115151.995183468 3.776013259 -7.022247031 0.145725788 0.078356089 0.073819395 -0.499536581 0.859577934
1773115152.098035574 3.778102765 -7.024073978 0.143292047 0.071856918 0.076733619 -0.505985324 0.856111784
1773115152.222146034 3.777146084 -7.029904931 0.142808479 0.075828321 0.075385709 -0.509241813 0.853955407
1773115152.305679083 3.774935370 -7.036159852 0.143765979 0.081717723 0.075054027 -0.510288885 0.852815549
1773115152.406915188 3.773286652 -7.042048903 0.146420017 0.076490308 0.074912688 -0.513160588 0.851588828
1773115152.499746323 3.771871446 -7.050017410 0.150392715 0.076869552 0.073205631 -0.514059630 0.851160798
1773115152.653048515 3.768655638 -7.056584411 0.154156550 0.081281385 0.072212360 -0.515092879 0.850210584
1773115152.696364880 3.767741244 -7.062403774 0.154418539 0.076599898 0.072083553 -0.520852337 0.847141818
1773115152.794642210 3.768968125 -7.067888714 0.153374499 0.071618777 0.077616729 -0.523380829 0.845528770
1773115152.902111053 3.768957222 -7.071815663 0.152954756 0.064068059 0.078940716 -0.524476266 0.845333244
1773115152.993873835 3.769092834 -7.080305640 0.150280069 0.057331436 0.084234310 -0.524258725 0.845440995
1773115153.097666264 3.770309349 -7.092184797 0.144385184 0.056598419 0.093213332 -0.519329684 0.847587501
1773115153.217092037 3.770341911 -7.107352153 0.136661332 0.054572841 0.100368288 -0.514138355 0.850064564
1773115153.310685158 3.770725868 -7.126539886 0.125827687 0.055443123 0.112295303 -0.501882053 0.855821377
1773115153.468685150 3.771382327 -7.146432589 0.112863245 0.055014793 0.115740572 -0.488963957 0.862839349
1773115153.497453213 3.766641675 -7.171157654 0.098191615 0.052207727 0.118916595 -0.475888583 0.869863928
1773115153.600149393 3.757117813 -7.197068204 0.081619410 0.055787959 0.114015063 -0.465439971 0.875930307
1773115153.698750496 3.746749837 -7.227021129 0.057952460 0.060466107 0.116119601 -0.454902044 0.880865607
1773115153.805096149 3.736716923 -7.261207994 0.029274827 0.062685205 0.123769063 -0.450502076 0.881929511
1773115153.896981955 3.728706296 -7.299129757 -0.004301098 0.058434037 0.137825254 -0.453089086 0.878805976
1773115153.998711109 3.722340137 -7.332336733 -0.042500432 0.057602997 0.149955005 -0.457860599 0.874390681
1773115154.101708174 3.716323731 -7.357722129 -0.082201644 0.066374670 0.159263025 -0.457685166 0.872212119
1773115154.254243851 3.714019104 -7.374639968 -0.123565801 0.077186900 0.167032691 -0.455501867 0.871011086
1773115154.295262337 3.715061356 -7.387110662 -0.161987362 0.077933955 0.174868194 -0.455422597 0.869446762
1773115154.411943913 3.717750420 -7.392691591 -0.199626053 0.076171866 0.182018587 -0.456347512 0.867648563
1773115154.509099722 3.723301726 -7.397066302 -0.234341294 0.080171295 0.193799887 -0.452138574 0.866939950
1773115154.596881390 3.730949728 -7.400823720 -0.265969340 0.090399028 0.203973086 -0.447386366 0.866064914
1773115154.699877024 3.738088852 -7.403347263 -0.294310532 0.099577121 0.211378729 -0.445803663 0.864096362
1773115154.799317837 3.743420487 -7.405034293 -0.319268600 0.108179845 0.214762944 -0.444126955 0.863090521
1773115154.902622223 3.747084976 -7.407338044 -0.340901928 0.113057548 0.221501670 -0.443769389 0.860943512
1773115155.058306217 3.749025952 -7.408026334 -0.357601267 0.117559071 0.223157807 -0.442350798 0.860642917
1773115155.097159147 3.752088240 -7.408854375 -0.375658274 0.120096981 0.224284788 -0.442731315 0.859803485
1773115155.197669506 3.755136861 -7.410808764 -0.393717781 0.124906853 0.225056538 -0.442104801 0.859238720
1773115155.306383133 3.757120262 -7.411815104 -0.410744556 0.129731710 0.226966632 -0.441901989 0.858124970
1773115155.410360575 3.760218217 -7.413148073 -0.423833826 0.135347658 0.227494555 -0.442276390 0.856924054
1773115155.501957893 3.762805386 -7.411474067 -0.437260235 0.139264956 0.230282942 -0.441307282 0.856050771
1773115155.602101564 3.764701260 -7.409898101 -0.446732271 0.140839322 0.235501238 -0.439989776 0.855051139
1773115155.695829153 3.766210801 -7.408340145 -0.450350842 0.146316614 0.236749360 -0.438024563 0.854795690
1773115155.866336823 3.765475283 -7.408471520 -0.453392810 0.151070188 0.234962144 -0.434174191 0.856424755
1773115155.893956423 3.766606000 -7.410577899 -0.451756400 0.158546584 0.237453737 -0.430747685 0.856116310
1773115155.995178699 3.768331623 -7.413140225 -0.448820292 0.165803658 0.241563520 -0.430151367 0.853888760
1773115156.101374626 3.768884081 -7.414727828 -0.447620762 0.166294766 0.244988804 -0.431112498 0.852331245
1773115156.209541082 3.770081098 -7.414970341 -0.448856433 0.166107556 0.248921771 -0.431436860 0.851063140
1773115156.289707899 3.771660284 -7.413320793 -0.449806746 0.168654579 0.251043775 -0.430551751 0.850386880
1773115156.396028042 3.772884830 -7.410379553 -0.451985989 0.169330628 0.253257768 -0.429127854 0.850315780
1773115156.500941038 3.774652384 -7.407295743 -0.454987545 0.167625044 0.255911569 -0.428014303 0.850420408
1773115156.662559748 3.775534103 -7.407981236 -0.455708705 0.168000220 0.257857570 -0.426164399 0.850687548
1773115156.697155476 3.776581154 -7.406207609 -0.456635918 0.167819502 0.258587040 -0.425448871 0.850859927
1773115156.800356627 3.776869631 -7.404478120 -0.457696467 0.167116516 0.259654929 -0.425067728 0.850863570
1773115156.906510115 3.776507632 -7.405268157 -0.459033781 0.165852384 0.261518863 -0.425115574 0.850516090
1773115157.001635551 3.775220099 -7.405528782 -0.458974487 0.165948214 0.261075814 -0.425242559 0.850570030
1773115157.101039648 3.774534087 -7.405655743 -0.458470222 0.165584027 0.260839294 -0.425782485 0.850443454
1773115157.225957632 3.773797954 -7.406154956 -0.459977547 0.165312625 0.262725097 -0.426645529 0.849482696
1773115157.312510967 3.772555464 -7.406545417 -0.460232019 0.167428614 0.262166076 -0.427068124 0.849028519
1773115157.472166061 3.770925906 -7.407223158 -0.462453127 0.168984787 0.261998102 -0.426393249 0.849111261
1773115157.494856358 3.771121533 -7.405436716 -0.462212482 0.167464396 0.261850561 -0.426329599 0.849489866
1773115157.597870588 3.771807032 -7.405063248 -0.460544185 0.169102326 0.261639641 -0.425708164 0.849542030
1773115157.704541922 3.772006253 -7.404417742 -0.459105327 0.169887319 0.260649435 -0.425944668 0.849571251
1773115157.808060646 3.772429640 -7.404142749 -0.456926891 0.170373214 0.259648222 -0.425225174 0.850140765
1773115157.898694277 3.773253145 -7.403401906 -0.450334603 0.168381679 0.254787678 -0.422453730 0.853383674
1773115157.998227358 3.774441780 -7.402840480 -0.439228887 0.161961572 0.247607260 -0.418318338 0.858760073
1773115158.100950480 3.775299590 -7.401691301 -0.426397578 0.149806106 0.242146672 -0.413822829 0.864681321
1773115158.247406960 3.776742272 -7.402477761 -0.410129528 0.134076543 0.236471934 -0.409746990 0.870753644
1773115158.299778700 3.776228260 -7.399105057 -0.395800280 0.125637390 0.229759050 -0.407708808 0.874756854
1773115158.393370628 3.774812773 -7.396998392 -0.379095954 0.120292860 0.222329786 -0.405796389 0.878309959
1773115158.500838757 3.774841663 -7.393445016 -0.360340579 0.111231251 0.216104914 -0.404201238 0.881786615
1773115158.601401806 3.774713469 -7.387456803 -0.342857111 0.101845079 0.209705367 -0.396984773 0.887724241
1773115158.702620745 3.778792668 -7.379507259 -0.322929917 0.090184651 0.205309425 -0.387045538 0.894377169
1773115158.802648067 3.784860867 -7.368552973 -0.301658982 0.077809894 0.199689515 -0.374830102 0.901982324
1773115158.894325733 3.790982796 -7.357448328 -0.277795819 0.065519085 0.194199253 -0.366017574 0.907758247
1773115159.041998625 3.800013317 -7.345437488 -0.248211953 0.058507145 0.188126687 -0.356879770 0.913138595
1773115159.100235939 3.805920842 -7.334332055 -0.218574382 0.055284953 0.179895613 -0.348620586 0.918174727
1773115159.235699892 3.812070960 -7.320924323 -0.192766546 0.050755337 0.171826116 -0.341343455 0.922704897
1773115159.308341742 3.819306421 -7.304646040 -0.169134313 0.046760972 0.164913680 -0.332808627 0.927283833
1773115159.394158840 3.827444998 -7.288203957 -0.146075013 0.045614942 0.159336606 -0.324148478 0.931374730
1773115159.501980782 3.841268610 -7.268977347 -0.117750850 0.043294889 0.151682753 -0.314490531 0.936062819
1773115159.602805376 3.859028483 -7.245398132 -0.082773459 0.029907224 0.140282136 -0.304702120 0.941585417
1773115159.704812527 3.879959080 -7.218266781 -0.046043778 0.025856452 0.126751047 -0.291700163 0.947721811
1773115159.868591070 3.903638199 -7.185787133 -0.009201582 0.024554440 0.116159559 -0.273084787 0.954635394
1773115159.904930353 3.930951893 -7.150883080 0.018250781 0.016652093 0.109353371 -0.259924888 0.959272433
1773115160.005515099 3.960931868 -7.114437223 0.040578511 0.014255825 0.103652427 -0.252512553 0.961920140
1773115160.100375414 3.995038313 -7.079583557 0.058870415 0.011654747 0.101272241 -0.250167455 0.962821035
1773115160.210298538 4.034353306 -7.045359651 0.076318297 -0.004008013 0.097526183 -0.250609443 0.963154965
1773115160.310423136 4.080394077 -7.015231591 0.092987267 -0.012493682 0.094302473 -0.248057794 0.964063422
1773115160.402134895 4.131931465 -6.989851399 0.108503930 -0.020621379 0.086799176 -0.245189681 0.965361426
1773115160.500290871 4.188643090 -6.968792021 0.122314434 -0.037803668 0.083640333 -0.239369361 0.966580305
1773115160.655382872 4.253943797 -6.950207044 0.139359929 -0.046815913 0.077135970 -0.228385861 0.969380323
1773115160.699813128 4.322259156 -6.941787273 0.145758672 -0.039896275 0.069725506 -0.209253004 0.974556218
1773115160.805419922 4.400842621 -6.940720422 0.146802920 -0.036913973 0.061964088 -0.195269570 0.978093863
1773115160.922790527 4.490836211 -6.942911736 0.143020328 -0.036576664 0.052932574 -0.186599946 0.980326859
1773115161.009093285 4.595702819 -6.945373180 0.140315465 -0.029999077 0.044347963 -0.165063786 0.984828544
1773115161.101934195 4.703865634 -6.947776184 0.148508291 -0.029324265 0.031946135 -0.145695358 0.988378670
1773115161.259129047 4.810162677 -6.947125120 0.161570229 -0.025579078 0.032868926 -0.125606967 0.991205445
1773115161.296967506 4.911269180 -6.940520195 0.176395427 -0.025784430 0.029482551 -0.109380156 0.993228032
1773115161.470868349 5.011522023 -6.930804916 0.185914493 -0.033302954 0.025136346 -0.098153998 0.994296168
1773115161.497063637 5.109611211 -6.920637513 0.184228438 -0.037622692 0.020761271 -0.089132995 0.995092363
1773115161.601408005 5.211027028 -6.911665678 0.178376066 -0.030857715 0.019794015 -0.074876616 0.996518686
1773115161.705402851 5.320403962 -6.900490820 0.177067796 -0.027937216 0.020452317 -0.056666632 0.997792618
1773115161.823348522 5.430475962 -6.895576602 0.181240830 -0.038518426 0.021913859 -0.065722293 0.996853396
1773115161.903326273 5.539461551 -6.896479556 0.182246257 -0.032313163 0.030675666 -0.062614499 0.997042771
1773115161.999632597 5.648987727 -6.898922831 0.173926030 -0.022267593 0.045508283 -0.055888244 0.997150768
1773115162.100648165 5.762074875 -6.905547351 0.161259937 -0.015227373 0.045465275 -0.049810509 0.997607112
1773115162.249927998 5.880279120 -6.913953698 0.150396994 -0.011865351 0.045162430 -0.041438517 0.998049306
1773115162.293514490 5.995757937 -6.925650415 0.137274511 -0.013100973 0.039690214 -0.030895628 0.998648342
1773115162.400676966 6.113219467 -6.932861049 0.135351392 -0.034726938 0.042543537 -0.025473429 0.998165914
1773115162.500934362 6.226601327 -6.936933955 0.140330388 -0.031438195 0.046147990 -0.014706588 0.998331468
1773115162.601645708 6.340457755 -6.931659754 0.146187801 -0.025142166 0.052357099 0.003745699 0.998304851
1773115162.699684143 6.450334059 -6.919227659 0.146351229 -0.023180446 0.040549104 0.022258853 0.998660593
1773115162.802125931 6.559619642 -6.905790647 0.144618650 -0.012854341 0.035018833 0.043582287 0.998353160
1773115162.912721395 6.672652449 -6.894026610 0.146440830 -0.008674274 0.029795292 0.055665517 0.997967108
1773115163.060615778 6.785096063 -6.886371408 0.154114928 -0.021775334 0.039432301 0.055286168 0.997453943
1773115163.095647097 6.889797653 -6.890927787 0.158575367 -0.021438943 0.043636606 0.060732993 0.996969268
1773115163.200918674 6.994954057 -6.899059521 0.156927643 -0.023686399 0.045179171 0.067062914 0.996443858
1773115163.320355892 7.101729028 -6.908075760 0.148708887 -0.027526522 0.036499314 0.076525837 0.996019019
1773115163.399564981 7.212821712 -6.920323995 0.136173613 -0.026951791 0.030403963 0.090728817 0.995046472
1773115163.508088350 7.326921062 -6.934710097 0.128017613 -0.024427146 0.026779632 0.107517037 0.993542275
1773115163.602272511 7.443168861 -6.947664925 0.126868154 -0.043295235 0.032035657 0.112039104 0.992243155
1773115163.720240593 7.554033294 -6.964166800 0.128787477 -0.040403986 0.031210185 0.117192214 0.991796061
1773115163.889400482 7.675199095 -6.978506577 0.127117816 -0.037647634 0.037885162 0.128217537 0.990306838
1773115163.918745756 7.788972630 -6.993937364 0.126029135 -0.036174849 0.027081898 0.131556990 0.990278097
1773115164.004174709 7.906304930 -7.009180771 0.121426596 -0.039043254 0.021075994 0.140546620 0.989079407
1773115164.108021259 8.023759788 -7.024759037 0.116672163 -0.044477555 0.023161002 0.144386716 0.988249863
1773115164.232052565 8.137913720 -7.048803238 0.117889999 -0.048952560 0.035473789 0.132825582 0.989294002
1773115164.303117514 8.250511589 -7.078862522 0.122981990 -0.041376640 0.040542083 0.126252800 0.990305278
1773115164.393689632 8.365640508 -7.107543978 0.122239255 -0.036354367 0.043060337 0.124863273 0.990572224
1773115164.516477823 8.487829529 -7.134811774 0.113726741 -0.036018469 0.039062496 0.121227545 0.991201631
1773115164.648804426 8.612884198 -7.162700998 0.105256171 -0.024528673 0.040138005 0.127371889 0.990738960
1773115164.695550919 8.734112708 -7.183186381 0.100359336 -0.032040232 0.044774121 0.134720128 0.989352914
1773115164.816190481 8.853635470 -7.200004830 0.100867493 -0.040742476 0.051003469 0.135190430 0.988666903
1773115164.900971174 8.975033332 -7.212464611 0.101200894 -0.033838666 0.062023928 0.143552136 0.987117400
1773115165.006953478 9.091483915 -7.221279647 0.094669091 -0.034177899 0.057891355 0.151053638 0.986236919
1773115165.103558540 9.211132481 -7.228628016 0.081184691 -0.036988907 0.044973919 0.156476617 0.985963608
1773115165.237575531 9.336796027 -7.236390419 0.067686720 -0.033248124 0.036672268 0.153249807 0.986946910
1773115165.312970161 9.468661489 -7.243136899 0.064354382 -0.036189434 0.057002297 0.144314687 0.987225574
1773115165.459498644 9.583091108 -7.257628278 0.078286794 -0.022391002 0.060728967 0.137857876 0.988334883
1773115165.495011330 9.699415190 -7.269964600 0.094063374 -0.021924450 0.070419343 0.130008478 0.988766014
1773115165.604331017 9.807762286 -7.273010983 0.101471798 -0.020022083 0.058180488 0.130596617 0.989524467
1773115165.703389168 9.923213015 -7.264107381 0.093363368 -0.030593223 0.048733534 0.134225503 0.989278834
1773115165.804044485 10.035516377 -7.250211474 0.078226698 -0.028160438 0.040089467 0.149087945 0.987609543
1773115165.910995007 10.148980785 -7.233913369 0.064247750 -0.014784064 0.028899866 0.152808300 0.987722559
1773115165.994262218 10.260452026 -7.204504606 0.052674355 -0.018111392 0.038187574 0.162783742 0.985756126
1773115166.098407984 10.359759189 -7.166095140 0.045205008 -0.029291437 0.039600436 0.166352149 0.984835407
1773115166.274165392 10.447663180 -7.115753113 0.043437507 -0.027900736 0.028470660 0.173721644 0.983987683
1773115166.298480988 10.533952520 -7.060087508 0.033491374 -0.019577611 0.028488658 0.186859868 0.981778235
1773115166.400734663 10.618304668 -7.001299318 0.016679188 -0.012766573 0.025335329 0.206873523 0.977956278
1773115166.511868954 10.698240757 -6.950034722 0.003446233 -0.012533188 0.017721760 0.207712518 0.977949062
1773115166.601799011 10.784809796 -6.902704043 0.001613911 -0.018487019 0.022212550 0.199121271 0.979548647
1773115166.701788664 10.867123166 -6.862958369 0.007286304 -0.022888745 0.021909715 0.195994640 0.980092940
1773115166.805297136 10.955389067 -6.827497059 0.014260267 -0.019685811 0.021715221 0.197386615 0.979887464
1773115166.906348228 11.050145828 -6.793640300 0.014082165 -0.011430295 0.007254431 0.206231669 0.978409536
1773115167.063857794 11.154261911 -6.758337613 0.006591242 -0.011449792 0.002046470 0.216590436 0.976193268
1773115167.099897146 11.262974440 -6.726103609 -0.004801919 -0.003044176 0.017865183 0.225014228 0.974186925
1773115167.200693369 11.369617026 -6.698467444 -0.001846601 0.018398131 0.034655152 0.233352977 0.971600184
1773115167.317485332 11.471406455 -6.673089852 0.011149025 0.016896224 0.035118062 0.222499322 0.974153628
1773115167.408902645 11.569986246 -6.646563344 0.019330568 0.010481666 0.037345621 0.216255162 0.975566063
1773115167.506098747 11.668150290 -6.619164335 0.019647529 0.018812420 0.033941117 0.217602841 0.975265655
1773115167.601840973 11.768300825 -6.587119863 0.014494524 0.017858080 0.033938172 0.218135829 0.975164627
1773115167.706508636 11.866799668 -6.552572449 0.011592405 0.002254601 0.029977306 0.212769052 0.976639958
1773115167.930758476 11.967218437 -6.523201695 0.018108156 -0.010743212 0.033269554 0.210838160 0.976895588
1773115167.964805126 12.054933374 -6.501628833 0.026212843 -0.008434887 0.040467529 0.203030546 0.978299458
1773115167.996053219 12.146750773 -6.481756782 0.031163289 -0.007889998 0.048403317 0.196947461 0.979186685
1773115168.098522186 12.246711373 -6.458266643 0.029809599 -0.021043495 0.045874893 0.190689890 0.980351994
1773115168.220354795 12.352601735 -6.433313407 0.019859251 -0.026266681 0.034821798 0.188375333 0.981128044
1773115168.313333750 12.464407640 -6.408565980 0.006628023 -0.019130425 0.033510620 0.192991174 0.980441468
1773115168.409821749 12.582695082 -6.377808792 -0.003240051 -0.014183760 0.033309868 0.194948361 0.980145097
1773115168.503782749 12.709401895 -6.339580503 -0.003602986 -0.026518309 0.043183058 0.180972525 0.982181729
1773115168.678118944 12.824363778 -6.297837091 0.002553846 -0.019502752 0.057857635 0.181400497 0.981512097
1773115168.701478004 12.937760824 -6.253684359 0.007650619 -0.018058245 0.067591978 0.184103033 0.980413840
1773115168.802700520 13.043148866 -6.211098663 0.006644312 -0.008710527 0.059053757 0.184573861 0.981004215
1773115168.912438154 13.144222327 -6.164810836 0.002771423 -0.012111834 0.053016558 0.185293409 0.981177303
1773115168.999543667 13.245721989 -6.115028017 0.005893119 -0.028172520 0.048968447 0.184726784 0.981164826
1773115169.100514174 13.338787953 -6.076649974 0.017209313 -0.031354824 0.049529380 0.177961442 0.982289896
1773115169.212271452 13.426747622 -6.044637882 0.027488259 -0.025179820 0.058290568 0.183644915 0.980939719
1773115169.293387651 13.515688543 -6.015623069 0.031299759 -0.029639456 0.051225923 0.184604984 0.981029259
1773115169.471095085 13.608443457 -5.988881368 0.026660784 -0.034322356 0.036971926 0.192014205 0.980094688
1773115169.501550436 13.705842296 -5.963654615 0.012822127 -0.037607625 0.035317252 0.197342512 0.978976144
1773115169.603672028 13.804220570 -5.941144312 0.003282574 -0.025460899 0.029795554 0.209225477 0.977081710
1773115169.709393740 13.907420046 -5.913515493 0.001688273 -0.032565046 0.037369384 0.218682052 0.974536406
1773115169.804385900 14.008537530 -5.888089332 0.004961598 -0.032716732 0.035868421 0.212695583 0.975911707
1773115169.904551029 14.106637602 -5.861146128 0.006781743 -0.029970434 0.034265516 0.206964384 0.977288796
1773115170.001602411 14.202649195 -5.832426068 0.000749743 -0.028984577 0.028733895 0.199331537 0.979081813
1773115170.106718302 14.297658580 -5.801493818 -0.010794099 -0.025485810 0.022092966 0.189520019 0.981297374
1773115170.266684532 14.399573346 -5.770613218 -0.018515027 -0.017125481 0.020016798 0.176584116 0.983932973
1773115170.305597544 14.490544453 -5.736935198 -0.020820400 -0.018126050 0.027103224 0.163720899 0.985967712
1773115170.417980433 14.572489234 -5.712263346 -0.014716167 -0.020142842 0.038987203 0.153388120 0.987191141
1773115170.499964237 14.650267160 -5.693681673 -0.009121864 -0.017343999 0.045748883 0.154104214 0.986842498
1773115170.606325150 14.733178133 -5.677465829 -0.010514627 -0.020039600 0.045928075 0.152972152 0.986959243
1773115170.704270363 14.821544496 -5.664290904 -0.022124996 -0.022157103 0.045400810 0.159751512 0.985863725
1773115170.809781313 14.916417693 -5.652304457 -0.036822387 -0.023678948 0.057885955 0.175621012 0.982469228
1773115170.918263435 15.016528272 -5.638828974 -0.043963197 -0.015825617 0.057136081 0.195055908 0.978998576
1773115171.065984964 15.125198621 -5.622536311 -0.041248568 -0.027374906 0.061452274 0.206869879 0.976052809
1773115171.092032433 15.227513630 -5.612776867 -0.036209569 -0.019416382 0.051227941 0.211917619 0.975750801
1773115171.215598345 15.333186487 -5.604192143 -0.033868178 -0.017209793 0.056437656 0.213585234 0.975140996
1773115171.326383352 15.435945026 -5.598284293 -0.034943591 -0.008351608 0.049492885 0.224862517 0.973096888
1773115171.401435614 15.542045924 -5.593787222 -0.041717885 -0.015713482 0.034390984 0.230760372 0.972275680
1773115171.506411076 15.651517250 -5.591787999 -0.049238727 -0.026864883 0.035205873 0.238288556 0.970184203
1773115171.601686478 15.763668404 -5.593375932 -0.049797351 -0.036227010 0.054090862 0.233829107 0.970095733
1773115171.705439329 15.871714166 -5.602519582 -0.043906795 -0.021624269 0.066822844 0.236119521 0.969182475
1773115171.880161762 15.978412313 -5.615962917 -0.038858145 -0.008428544 0.074243425 0.239523886 0.968010941
1773115171.904753447 16.084932850 -5.631154213 -0.039969351 -0.012864225 0.058503911 0.243708494 0.967996888
1773115171.995807171 16.191404213 -5.651060765 -0.040266181 0.000176569 0.048400041 0.251153633 0.966736395
1773115172.113905668 16.298765565 -5.673759838 -0.034540769 0.013561619 0.035108268 0.254280693 0.966397859
1773115172.218290806 16.410142827 -5.688201440 -0.021766782 0.009914301 0.047711969 0.262352334 0.963740903
1773115172.301375389 16.522461039 -5.692564366 -0.002142110 0.012800781 0.049500295 0.279254396 0.958854965
1773115172.402939320 16.637825600 -5.687875507 0.015708789 0.008019388 0.049788296 0.303195480 0.951593041
1773115172.509887457 16.755701623 -5.680985906 0.024890249 -0.014853231 0.037308238 0.306146829 0.951137002
1773115172.690794706 16.880623332 -5.677294965 0.029035385 -0.010720588 0.028992357 0.320712319 0.946672129
1773115172.714627266 16.999255316 -5.671365862 0.031628560 -0.006543940 0.023942705 0.341256280 0.939642525
1773115172.814536810 17.110516992 -5.662296261 0.038806769 -0.005586715 0.028431682 0.360929006 0.932143058
1773115172.904920101 17.207994474 -5.654097561 0.047901079 -0.012764856 0.038857360 0.387233927 0.921073857
1773115173.006429672 17.294142978 -5.650057198 0.055068352 -0.027301712 0.039637772 0.407157724 0.912088840
1773115173.113820076 17.377538933 -5.653816677 0.056068372 -0.026179136 0.035365212 0.432140234 0.900732354
1773115173.215526342 17.457353743 -5.667246567 0.050717595 -0.019449538 0.030311879 0.452617418 0.890977204
1773115173.317804575 17.537715117 -5.686477902 0.043667227 -0.016047551 0.027456305 0.477301264 0.878164068
1773115173.490644932 17.619190245 -5.710044919 0.042820545 -0.001483248 0.038708706 0.508448777 0.860220482
1773115173.521537781 17.707206898 -5.731889383 0.045883893 0.007245733 0.047625698 0.526860793 0.848585292
1773115173.611971855 17.801116702 -5.749038417 0.049465672 -0.000049290 0.065123820 0.526964217 0.847388694
1773115173.703081369 17.899309232 -5.769700680 0.048574160 0.007563235 0.066839030 0.535354900 0.841944459
1773115173.805649519 18.004126101 -5.792431229 0.041385124 0.013445105 0.055305472 0.540053699 0.839703838
1773115173.909078121 18.117622174 -5.816552285 0.033512555 0.007886395 0.041560954 0.532795363 0.845186130
1773115174.004689217 18.242889456 -5.838016891 0.029998806 -0.009526435 0.046600845 0.526450617 0.848874170
1773115174.118290901 18.360466334 -5.859130346 0.038663538 -0.009901225 0.031270911 0.533613222 0.845092318
1773115174.299769402 18.475222446 -5.883394242 0.050453726 -0.002006617 0.020581280 0.544873782 0.838263053
1773115174.322062016 18.587325971 -5.904885674 0.059947476 -0.008243477 0.011641704 0.538371141 0.842587105
1773115174.398454905 18.698822521 -5.927872331 0.060693357 -0.020566118 0.001418227 0.528259309 0.848832802
1773115174.507174015 18.808721901 -5.952171542 0.056200604 -0.035055315 -0.007238029 0.522942665 0.851615938
1773115174.604257107 18.920695296 -5.979162143 0.050763644 -0.029311977 -0.001357191 0.543095485 0.839158066
1773115174.703057766 19.039493549 -6.006898405 0.050199440 -0.003583113 0.014299907 0.558813746 0.829162150
1773115174.807176828 19.157378387 -6.031498457 0.053031879 0.005791406 0.028065505 0.562819843 0.826082691
1773115174.917133570 19.276507416 -6.053207227 0.053593608 -0.002438222 0.038410797 0.562214768 0.826095164
1773115175.077487946 19.392940258 -6.075969567 0.049954090 0.001215881 0.034927918 0.564616429 0.824613152
1773115175.097583771 19.505306738 -6.095827107 0.041255179 0.002777532 0.023795541 0.566333014 0.823828243
1773115175.238976240 19.619671533 -6.113247022 0.034698328 -0.006055867 0.025283658 0.563871781 0.825453013
1773115175.323130369 19.732997356 -6.131613291 0.037847688 0.000656062 0.023613717 0.570292978 0.821101626
